"","year","track","artist","decade","track_title","line","word"
"314","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",27,"money"
"315","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",27,"sittin"
"316","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",27,"table"
"317","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",28,"there'll"
"318","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",28,"time"
"319","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",28,"countin"
"320","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",28,"dealing's"
"321","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",29,"hold"
"322","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",29,"em"
"323","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",29,"hold"
"324","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",29,"em"
"325","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",30,"fold"
"326","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",30,"em"
"327","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",30,"fold"
"328","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",30,"em"
"329","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",31,"walk"
"330","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",31,"run"
"331","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",32,"count"
"332","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",32,"money"
"333","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",32,"sittin"
"334","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",32,"table"
"335","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",33,"there'll"
"336","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",33,"time"
"337","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",33,"countin"
"338","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",33,"dealing's"
"339","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",34,"hold"
"340","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",34,"em"
"341","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",34,"fold"
"342","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",34,"em"
"343","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",35,"walk"
"344","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",35,"run"
"345","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",36,"count"
"346","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",36,"money"
"347","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",36,"sittin"
"348","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",36,"table"
"349","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",37,"there'll"
"350","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",37,"time"
"351","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",37,"countin"
"352","1980","""The Gambler""","Kenny Rogers","1980s","The Gambler",37,"dealing's"
"353","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",1,"bring"
"354","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",1,"flowers"
"355","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",2,"sing"
"356","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",2,"love"
"357","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",2,"songs"
"358","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",3,"talk"
"359","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",3,"anymore"
"360","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",4,"door"
"361","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",4,"day"
"362","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",5,"remember"
"363","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",5,"wait"
"364","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",5,"love"
"365","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",6,"hate"
"366","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",6,"leave"
"367","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",7,"loving"
"368","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",7,"late"
"369","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",7,"night"
"370","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",8,"babe"
"371","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",9,"feeling"
"372","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",10,"roll"
"373","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",10,"light"
"374","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",11,"bring"
"375","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",11,"flowers"
"376","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",11,"anymore"
"377","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",12,"natural"
"378","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",14,"talk"
"379","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",14,"forever"
"380","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",15,"mmm"
"381","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",16,"bes"
"382","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",16,"count"
"383","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",16,"anymore"
"384","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",17,"lay"
"385","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",17,"floor"
"386","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",18,"till"
"387","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",18,"sweep"
"388","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",19,"baby"
"389","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",19,"remember"
"390","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",19,"taught"
"391","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",20,"learned"
"392","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",20,"laugh"
"393","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",20,"learned"
"394","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",20,"cry"
"395","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",21,"learned"
"396","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",21,"love"
"397","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",21,"learned"
"398","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",21,"lie"
"399","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",22,"learn"
"400","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",22,"goodbye"
"401","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",23,"learn"
"402","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",23,"goodbye"
"403","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",24,"bring"
"404","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",24,"flowers"
"405","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",25,"learn"
"406","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",25,"goodbye"
"407","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",27,"sing"
"408","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",27,"love"
"409","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",27,"songs"
"410","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",28,"bring"
"411","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",28,"flowers"
"412","1980","""You Don't Bring Me Flowers""","Barbra Streisand & Neil Diamond","1980s","You Don’t Bring Me Flowers",28,"anymore"
"413","1981","""Sailing""","Christopher Cross","1980s","Sailing",1,"paradise"
"414","1981","""Sailing""","Christopher Cross","1980s","Sailing",3,"wind"
"415","1981","""Sailing""","Christopher Cross","1980s","Sailing",3,"sail"
"416","1981","""Sailing""","Christopher Cross","1980s","Sailing",4,"tranquility"
"417","1981","""Sailing""","Christopher Cross","1980s","Sailing",5,"canvas"
"418","1981","""Sailing""","Christopher Cross","1980s","Sailing",5,"miracles"
"419","1981","""Sailing""","Christopher Cross","1980s","Sailing",6,"wait"
"420","1981","""Sailing""","Christopher Cross","1980s","Sailing",8,"land"
"421","1981","""Sailing""","Christopher Cross","1980s","Sailing",9,"reason"
"422","1981","""Sailing""","Christopher Cross","1980s","Sailing",9,"pretend"
"423","1981","""Sailing""","Christopher Cross","1980s","Sailing",10,"wind"
"424","1981","""Sailing""","Christopher Cross","1980s","Sailing",10,"joy"
"425","1981","""Sailing""","Christopher Cross","1980s","Sailing",11,"innocence"
"426","1981","""Sailing""","Christopher Cross","1980s","Sailing",12,"canvas"
"427","1981","""Sailing""","Christopher Cross","1980s","Sailing",12,"miracles"
"428","1981","""Sailing""","Christopher Cross","1980s","Sailing",13,"wait"
"429","1981","""Sailing""","Christopher Cross","1980s","Sailing",15,"sailing"
"430","1981","""Sailing""","Christopher Cross","1980s","Sailing",16,"takes"
"431","1981","""Sailing""","Christopher Cross","1980s","Sailing",16,"heard"
"432","1981","""Sailing""","Christopher Cross","1980s","Sailing",17,"dream"
"433","1981","""Sailing""","Christopher Cross","1980s","Sailing",17,"wind"
"434","1981","""Sailing""","Christopher Cross","1980s","Sailing",17,"carry"
"435","1981","""Sailing""","Christopher Cross","1980s","Sailing",18,"free"
"436","1981","""Sailing""","Christopher Cross","1980s","Sailing",19,"fantasy"
"437","1981","""Sailing""","Christopher Cross","1980s","Sailing",21,"sailing"
"438","1981","""Sailing""","Christopher Cross","1980s","Sailing",22,"caught"
"439","1981","""Sailing""","Christopher Cross","1980s","Sailing",22,"reverie"
"440","1981","""Sailing""","Christopher Cross","1980s","Sailing",23,"word"
"441","1981","""Sailing""","Christopher Cross","1980s","Sailing",23,"symphony"
"442","1981","""Sailing""","Christopher Cross","1980s","Sailing",25,"sailing"
"443","1981","""Sailing""","Christopher Cross","1980s","Sailing",26,"takes"
"444","1981","""Sailing""","Christopher Cross","1980s","Sailing",26,"heard"
"445","1981","""Sailing""","Christopher Cross","1980s","Sailing",27,"dream"
"446","1981","""Sailing""","Christopher Cross","1980s","Sailing",27,"wind"
"447","1981","""Sailing""","Christopher Cross","1980s","Sailing",27,"carry"
"448","1981","""Sailing""","Christopher Cross","1980s","Sailing",28,"free"
"449","1981","""Sailing""","Christopher Cross","1980s","Sailing",29,NA
"450","1981","""Sailing""","Christopher Cross","1980s","Sailing",30,"sanity"
"451","1981","""Sailing""","Christopher Cross","1980s","Sailing",32,"wind"
"452","1981","""Sailing""","Christopher Cross","1980s","Sailing",32,"sail"
"453","1981","""Sailing""","Christopher Cross","1980s","Sailing",33,"serenity"
"454","1981","""Sailing""","Christopher Cross","1980s","Sailing",34,"canvas"
"455","1981","""Sailing""","Christopher Cross","1980s","Sailing",34,"miracles"
"456","1981","""Sailing""","Christopher Cross","1980s","Sailing",35,"wait"
"457","1981","""Sailing""","Christopher Cross","1980s","Sailing",37,"sailing"
"458","1981","""Sailing""","Christopher Cross","1980s","Sailing",38,"takes"
"459","1981","""Sailing""","Christopher Cross","1980s","Sailing",38,"heard"
"460","1981","""Sailing""","Christopher Cross","1980s","Sailing",39,"dream"
"461","1981","""Sailing""","Christopher Cross","1980s","Sailing",39,"wind"
"462","1981","""Sailing""","Christopher Cross","1980s","Sailing",39,"carry"
"463","1981","""Sailing""","Christopher Cross","1980s","Sailing",40,"free"
"464","1981","""The Rose""","Bette Midler","1980s","The Rose",1,"love"
"465","1981","""The Rose""","Bette Midler","1980s","The Rose",1,"river"
"466","1981","""The Rose""","Bette Midler","1980s","The Rose",2,"drowns"
"467","1981","""The Rose""","Bette Midler","1980s","The Rose",2,"tender"
"468","1981","""The Rose""","Bette Midler","1980s","The Rose",2,"reed"
"469","1981","""The Rose""","Bette Midler","1980s","The Rose",3,"love"
"470","1981","""The Rose""","Bette Midler","1980s","The Rose",3,"razor"
"471","1981","""The Rose""","Bette Midler","1980s","The Rose",4,"leaves"
"472","1981","""The Rose""","Bette Midler","1980s","The Rose",4,"soul"
"473","1981","""The Rose""","Bette Midler","1980s","The Rose",4,"bleed"
"474","1981","""The Rose""","Bette Midler","1980s","The Rose",5,"love"
"475","1981","""The Rose""","Bette Midler","1980s","The Rose",5,"hunger"
"476","1981","""The Rose""","Bette Midler","1980s","The Rose",6,"endless"
"477","1981","""The Rose""","Bette Midler","1980s","The Rose",6,"aching"
"478","1981","""The Rose""","Bette Midler","1980s","The Rose",7,"love"
"479","1981","""The Rose""","Bette Midler","1980s","The Rose",7,"flower"
"480","1981","""The Rose""","Bette Midler","1980s","The Rose",8,"seed"
"481","1981","""The Rose""","Bette Midler","1980s","The Rose",9,"heart"
"482","1981","""The Rose""","Bette Midler","1980s","The Rose",9,"afraid"
"483","1981","""The Rose""","Bette Midler","1980s","The Rose",9,"breaking"
"484","1981","""The Rose""","Bette Midler","1980s","The Rose",10,"learns"
